Orthogroup	Duplications (all)	Duplications (50% support)
OG0004186	0	0
OG0004187	0	0
OG0004188	0	0
OG0004189	3	2
OG0004190	3	3
OG0004191	3	1
OG0004192	2	1
OG0004193	3	1
OG0004194	4	1
OG0004195	1	1
OG0004196	1	1
OG0004197	0	0
OG0004198	2	1
OG0004199	1	0
OG0004200	2	2
OG0004201	2	0
OG0004202	1	1
OG0004203	2	0
OG0004204	1	1
OG0004205	2	2
OG0004206	1	1
OG0004207	2	1
OG0004208	2	1
OG0004209	0	0
OG0004210	1	0
OG0004211	0	0
OG0004212	5	2
OG0004213	0	0
OG0004214	1	1
OG0004215	0	0
OG0004216	2	1
OG0004217	2	0
OG0004218	0	0
OG0004219	2	0
OG0004220	1	1
OG0004221	2	2
OG0004222	0	0
OG0004223	0	0
OG0004224	1	1
OG0004225	1	0
OG0004226	1	1
OG0004227	2	0
OG0004228	1	0
OG0004229	1	1
OG0004230	3	2
OG0004231	1	1
OG0004232	1	0
OG0004233	0	0
OG0004234	1	1
OG0004235	2	0
OG0004236	0	0
OG0004237	0	0
OG0004238	2	1
OG0004239	6	2
OG0004240	1	1
OG0004241	2	1
OG0004242	3	2
OG0004243	0	0
OG0004244	6	6
OG0004245	1	0
OG0004246	1	1
OG0004247	1	0
OG0004248	2	0
OG0004249	1	1
OG0004250	0	0
OG0004251	1	1
OG0004252	1	1
OG0004253	2	2
OG0004254	4	4
OG0004255	1	0
OG0004256	2	1
OG0004257	3	3
OG0004258	0	0
OG0004259	1	0
OG0004260	0	0
OG0004261	0	0
OG0004262	1	1
OG0004263	0	0
OG0004264	2	2
OG0004265	3	2
OG0004266	1	1
OG0004267	0	0
OG0004268	2	1
OG0004269	1	1
OG0004270	1	1
OG0004271	2	2
OG0004272	0	0
OG0004273	1	1
OG0004274	2	0
OG0004275	1	1
OG0004276	0	0
OG0004277	1	0
OG0004278	2	2
OG0004279	1	1
OG0004280	2	0
OG0004281	0	0
OG0004282	0	0
OG0004283	0	0
OG0004284	1	1
OG0004285	2	0
OG0004286	0	0
OG0004287	0	0
OG0004288	2	1
OG0004289	1	0
OG0004290	0	0
OG0004291	1	1
OG0004292	2	0
OG0004293	5	2
OG0004294	1	0
OG0004295	1	1
OG0004296	2	0
OG0004297	1	0
OG0004298	1	0
OG0004299	0	0
OG0004300	2	2
OG0004301	2	1
OG0004302	2	2
OG0004303	3	2
OG0004304	2	1
OG0004305	2	1
OG0004306	1	0
OG0004307	1	1
OG0004308	1	1
OG0004309	3	1
OG0004310	3	1
OG0004311	0	0
OG0004312	0	0
OG0004313	3	3
OG0004314	1	1
OG0004315	2	1
OG0004316	1	1
OG0004317	3	3
OG0004318	0	0
OG0004319	1	1
OG0004320	3	1
OG0004321	0	0
OG0004322	1	0
OG0004323	1	0
OG0004324	1	1
OG0004325	1	1
OG0004326	2	1
OG0004327	0	0
OG0004328	0	0
OG0004329	2	0
OG0004330	1	1
OG0004331	2	1
OG0004332	6	2
OG0004333	0	0
OG0004334	0	0
OG0004335	2	2
OG0004336	3	3
OG0004337	0	0
OG0004338	3	3
OG0004339	1	1
OG0004340	1	1
OG0004341	1	1
OG0004342	4	1
OG0004343	0	0
OG0004344	0	0
OG0004345	3	0
OG0004346	2	1
OG0004347	0	0
OG0004348	5	4
OG0004349	1	1
OG0004350	2	2
OG0004351	2	2
OG0004352	2	2
OG0004353	2	0
OG0004354	1	1
OG0004355	0	0
OG0004356	2	1
OG0004357	0	0
OG0004358	1	1
OG0004359	0	0
OG0004360	1	1
OG0004361	3	1
OG0004362	1	1
OG0004363	2	2
OG0004364	0	0
OG0004365	2	2
OG0004366	1	0
OG0004367	2	1
OG0004368	1	1
OG0004369	2	2
OG0004370	0	0
OG0004371	2	0
OG0004372	0	0
OG0004373	0	0
OG0004374	1	0
OG0004375	0	0
OG0004376	2	2
OG0004377	2	2
OG0004378	3	2
OG0004379	1	0
OG0004380	4	2
OG0004381	3	2
OG0004382	1	1
OG0004383	2	1
OG0004384	0	0
OG0004385	1	0
OG0004386	3	2
OG0004387	0	0
OG0004388	3	2
OG0004389	2	2
OG0004390	4	1
OG0004391	0	0
OG0004392	1	0
OG0004393	2	1
OG0004394	2	0
OG0004395	2	2
OG0004396	0	0
OG0004397	1	0
OG0004398	2	1
OG0004399	3	1
OG0004400	6	6
OG0004401	4	3
OG0004402	2	2
OG0004403	1	1
OG0004404	3	2
OG0004405	0	0
OG0004406	1	1
OG0004407	3	0
OG0004408	0	0
OG0004409	1	0
OG0004410	4	4
OG0004411	0	0
OG0004412	2	0
OG0004413	2	2
OG0004414	2	2
OG0004415	0	0
OG0004416	1	1
OG0004417	2	0
OG0004418	1	1
OG0004419	1	1
OG0004420	1	1
OG0004421	2	1
OG0004422	1	1
OG0004423	3	1
OG0004424	2	2
OG0004425	0	0
OG0004426	1	1
OG0004427	0	0
OG0004428	0	0
OG0004429	5	3
OG0004430	5	2
OG0004431	2	1
OG0004432	2	1
OG0004433	2	1
OG0004434	0	0
OG0004435	2	1
OG0004436	3	2
OG0004437	0	0
OG0004438	0	0
OG0004439	4	2
OG0004440	3	1
OG0004441	1	0
OG0004442	0	0
OG0004443	0	0
OG0004444	2	2
OG0004445	0	0
OG0004446	3	0
OG0004447	1	0
OG0004448	0	0
OG0004449	1	0
OG0004450	2	1
OG0004451	0	0
OG0004452	2	1
OG0004453	3	1
OG0004454	5	2
OG0004455	2	2
OG0004456	3	3
OG0004457	2	2
OG0004458	1	1
OG0004459	1	1
OG0004460	3	3
OG0004461	1	0
OG0004462	0	0
OG0004463	1	0
OG0004464	1	0
OG0004465	2	2
OG0004466	1	0
OG0004467	2	2
OG0004468	6	6
OG0004469	0	0
OG0004470	2	1
OG0004471	3	3
OG0004472	0	0
OG0004473	0	0
OG0004474	0	0
OG0004475	1	1
OG0004476	2	1
OG0004477	0	0
OG0004478	1	1
OG0004479	1	0
OG0004480	3	2
OG0004481	0	0
OG0004482	2	0
OG0004483	4	3
OG0004484	0	0
OG0004485	2	2
OG0004486	2	1
OG0004487	0	0
OG0004488	2	1
OG0004489	0	0
OG0004490	2	1
OG0004491	4	2
OG0004492	2	0
OG0004493	3	1
OG0004494	1	1
OG0004495	1	1
OG0004496	3	3
OG0004497	1	0
OG0004498	2	2
OG0004499	0	0
OG0004500	2	1
OG0004501	2	1
OG0004502	3	1
OG0004503	2	2
OG0004504	2	1
OG0004505	7	6
OG0004506	3	0
OG0004507	5	3
OG0004508	2	2
OG0004509	2	0
OG0004510	3	2
OG0004511	3	3
OG0004512	2	0
OG0004513	1	1
OG0004514	3	3
OG0004515	5	4
OG0004516	3	1
OG0004517	2	2
OG0004518	15	15
OG0004519	15	15
OG0004520	15	15
OG0004521	9	7
OG0004522	5	4
OG0004523	5	3
OG0004524	4	1
OG0004525	3	0
OG0004526	5	5
OG0004527	15	15
OG0004528	15	15
OG0004529	15	15
OG0004530	15	15
OG0004531	15	15
OG0004532	15	15
OG0004533	15	15
OG0004534	15	15
OG0004535	15	15
OG0004536	15	15
OG0004537	15	15
OG0004538	15	15
OG0004539	15	15
OG0004540	6	2
OG0004541	14	14
OG0004542	15	15
OG0004543	5	4
OG0004544	12	12
OG0004545	12	12
OG0004546	5	4
OG0004547	14	14
OG0004548	8	4
OG0004549	5	5
OG0004550	7	5
OG0004551	15	15
OG0004552	8	7
OG0004553	6	5
OG0004554	10	9
OG0004555	7	5
OG0004556	14	14
OG0004557	15	15
OG0004558	15	15
OG0004559	15	15
OG0004560	2	2
OG0004561	0	0
OG0004562	2	2
OG0004563	2	2
OG0004564	14	14
OG0004565	0	0
OG0004566	2	1
OG0004567	1	1
OG0004568	1	0
OG0004569	3	0
OG0004570	0	0
OG0004571	0	0
OG0004572	0	0
OG0004573	0	0
OG0004574	1	0
OG0004575	0	0
OG0004576	0	0
OG0004577	2	1
OG0004578	1	1
OG0004579	1	0
OG0004580	1	0
OG0004581	3	2
OG0004582	0	0
OG0004583	0	0
OG0004584	2	1
OG0004585	0	0
OG0004586	0	0
OG0004587	2	0
OG0004588	3	3
OG0004589	1	1
OG0004590	2	2
OG0004591	1	0
OG0004592	2	1
OG0004593	2	2
OG0004594	1	1
OG0004595	0	0
OG0004596	3	0
OG0004597	2	2
OG0004598	2	2
OG0004599	0	0
OG0004600	2	2
OG0004601	0	0
OG0004602	0	0
OG0004603	0	0
OG0004604	0	0
OG0004605	0	0
OG0004606	3	2
OG0004607	3	1
OG0004608	3	2
OG0004609	0	0
OG0004610	0	0
OG0004611	1	0
OG0004612	3	1
OG0004613	1	0
OG0004614	0	0
OG0004615	3	3
OG0004616	1	0
OG0004617	0	0
OG0004618	4	4
OG0004619	2	1
OG0004620	1	1
OG0004621	0	0
OG0004622	3	1
OG0004623	0	0
OG0004624	1	1
OG0004625	3	3
OG0004626	3	1
OG0004627	1	0
OG0004628	0	0
OG0004629	0	0
OG0004630	3	3
OG0004631	1	1
OG0004632	0	0
OG0004633	3	1
OG0004634	0	0
OG0004635	3	2
OG0004636	1	0
OG0004637	8	5
OG0004638	2	0
OG0004639	0	0
OG0004640	1	1
OG0004641	2	1
OG0004642	3	1
OG0004643	0	0
OG0004644	0	0
OG0004645	0	0
OG0004646	0	0
OG0004647	2	1
OG0004648	1	0
OG0004649	2	1
OG0004650	0	0
OG0004651	0	0
OG0004652	2	0
OG0004653	0	0
OG0004654	0	0
OG0004655	4	3
OG0004656	0	0
OG0004657	0	0
OG0004658	2	2
OG0004659	2	2
OG0004660	3	2
OG0004661	0	0
OG0004662	2	2
OG0004663	2	2
OG0004664	1	1
OG0004665	1	1
OG0004666	0	0
OG0004667	0	0
OG0004668	0	0
OG0004669	4	3
OG0004670	0	0
OG0004671	0	0
OG0004672	0	0
OG0004673	0	0
OG0004674	0	0
OG0004675	1	1
OG0004676	5	3
OG0004677	0	0
OG0004678	4	4
OG0004679	2	1
OG0004680	0	0
OG0004681	0	0
OG0004682	0	0
OG0004683	1	0
OG0004684	1	0
OG0004685	1	1
OG0004686	0	0
OG0004687	2	0
OG0004688	0	0
OG0004689	2	1
OG0004690	0	0
OG0004691	0	0
OG0004692	1	0
OG0004693	1	1
OG0004694	1	1
OG0004695	2	2
OG0004696	1	1
OG0004697	1	0
OG0004698	0	0
OG0004699	1	1
OG0004700	1	1
OG0004701	0	0
OG0004702	3	1
OG0004703	0	0
OG0004704	2	1
OG0004705	1	1
OG0004706	0	0
OG0004707	0	0
OG0004708	1	0
OG0004709	0	0
OG0004710	1	1
OG0004711	1	1
OG0004712	2	0
OG0004713	2	0
OG0004714	2	0
OG0004715	2	2
OG0004716	0	0
OG0004717	0	0
OG0004718	0	0
OG0004719	1	1
OG0004720	2	2
OG0004721	0	0
OG0004722	2	1
OG0004723	3	1
OG0004724	1	0
OG0004725	2	0
OG0004726	1	0
OG0004727	1	1
OG0004728	1	0
OG0004729	0	0
OG0004730	2	1
OG0004731	2	1
OG0004732	2	0
OG0004733	0	0
OG0004734	0	0
OG0004735	0	0
OG0004736	1	1
OG0004737	2	1
OG0004738	0	0
OG0004739	0	0
OG0004740	1	0
OG0004741	2	2
OG0004742	1	0
OG0004743	0	0
OG0004744	2	2
OG0004745	0	0
OG0004746	2	2
OG0004747	2	0
OG0004748	0	0
OG0004749	2	1
OG0004750	2	1
OG0004751	1	1
OG0004752	1	0
OG0004753	1	0
OG0004754	1	1
OG0004755	1	1
OG0004756	3	2
OG0004757	1	0
OG0004758	1	0
OG0004759	1	1
OG0004760	2	2
OG0004761	0	0
OG0004762	2	2
OG0004763	2	0
OG0004764	1	1
OG0004765	0	0
OG0004766	0	0
OG0004767	1	0
OG0004768	2	2
OG0004769	2	2
OG0004770	0	0
OG0004771	0	0
OG0004772	0	0
OG0004773	1	1
OG0004774	1	0
OG0004775	4	1
OG0004776	2	1
OG0004777	2	1
OG0004778	1	0
OG0004779	0	0
OG0004780	0	0
OG0004781	3	0
OG0004782	0	0
OG0004783	2	2
OG0004784	2	1
OG0004785	2	1
OG0004786	5	5
OG0004787	1	0
OG0004788	0	0
OG0004789	0	0
OG0004790	1	1
OG0004791	0	0
OG0004792	1	0
OG0004793	1	1
OG0004794	1	1
OG0004795	0	0
OG0004796	0	0
OG0004797	0	0
OG0004798	1	0
OG0004799	0	0
OG0004800	0	0
OG0004801	2	1
OG0004802	1	1
OG0004803	0	0
OG0004804	2	2
OG0004805	1	1
OG0004806	3	2
OG0004807	2	1
OG0004808	6	3
OG0004809	1	0
OG0004810	1	0
OG0004811	0	0
OG0004812	0	0
OG0004813	1	1
OG0004814	1	1
OG0004815	0	0
OG0004816	4	0
OG0004817	0	0
OG0004818	0	0
OG0004819	0	0
OG0004820	0	0
OG0004821	0	0
OG0004822	1	1
OG0004823	0	0
OG0004824	1	0
OG0004825	2	2
OG0004826	1	0
OG0004827	6	5
OG0004828	0	0
OG0004829	1	1
OG0004830	1	0
OG0004831	1	0
OG0004832	0	0
OG0004833	0	0
OG0004834	1	1
OG0004835	0	0
OG0004836	1	1
OG0004837	2	2
OG0004838	1	0
OG0004839	3	2
OG0004840	0	0
OG0004841	1	0
OG0004842	0	0
OG0004843	1	1
OG0004844	0	0
OG0004845	1	0
OG0004846	1	1
OG0004847	0	0
OG0004848	0	0
OG0004849	5	4
OG0004850	8	7
OG0004851	3	3
OG0004852	5	5
OG0004853	1	1
OG0004854	2	1
OG0004855	1	1
OG0004856	1	1
OG0004857	1	1
OG0004858	1	1
OG0004859	3	2
OG0004860	3	3
OG0004861	1	1
OG0004862	1	0
OG0004863	0	0
OG0004864	1	1
OG0004865	1	1
OG0004866	2	1
OG0004867	1	0
OG0004868	0	0
OG0004869	1	1
OG0004870	1	1
OG0004871	0	0
OG0004872	0	0
OG0004873	1	0
OG0004874	4	3
OG0004875	1	0
OG0004876	2	2
OG0004877	0	0
OG0004878	0	0
OG0004879	0	0
OG0004880	2	1
OG0004881	0	0
OG0004882	1	0
OG0004883	0	0
OG0004884	1	1
OG0004885	0	0
OG0004886	0	0
OG0004887	1	0
OG0004888	3	2
OG0004889	0	0
OG0004890	1	1
OG0004891	1	1
OG0004892	0	0
OG0004893	1	1
OG0004894	0	0
OG0004895	0	0
OG0004896	0	0
OG0004897	3	3
OG0004898	6	4
OG0004899	0	0
OG0004900	4	2
OG0004901	2	1
OG0004902	2	1
OG0004903	2	0
OG0004904	2	1
OG0004905	2	2
OG0004906	1	0
OG0004907	2	1
OG0004908	3	2
OG0004909	0	0
OG0004910	0	0
OG0004911	2	0
OG0004912	0	0
OG0004913	0	0
OG0004914	1	1
OG0004915	0	0
OG0004916	1	0
OG0004917	1	0
OG0004918	1	1
OG0004919	1	0
OG0004920	5	1
OG0004921	4	4
OG0004922	2	1
OG0004923	2	1
OG0004924	0	0
OG0004925	1	1
OG0004926	0	0
OG0004927	1	0
OG0004928	0	0
OG0004929	0	0
OG0004930	1	0
OG0004931	1	1
OG0004932	0	0
OG0004933	1	1
OG0004934	0	0
OG0004935	4	4
OG0004936	1	0
OG0004937	1	1
OG0004938	0	0
OG0004939	1	1
OG0004940	3	0
OG0004941	0	0
OG0004942	0	0
OG0004943	0	0
OG0004944	0	0
OG0004945	3	0
OG0004946	3	0
OG0004947	0	0
OG0004948	2	1
OG0004949	2	2
OG0004950	1	1
OG0004951	0	0
OG0004952	0	0
OG0004953	1	1
OG0004954	2	0
OG0004955	4	3
OG0004956	2	2
OG0004957	2	2
OG0004958	0	0
OG0004959	1	1
OG0004960	6	4
OG0004961	1	1
OG0004962	2	2
OG0004963	2	1
OG0004964	3	0
OG0004965	3	3
OG0004966	3	2
OG0004967	4	4
OG0004968	2	2
OG0004969	2	2
OG0004970	0	0
OG0004971	1	0
OG0004972	3	2
OG0004973	1	1
OG0004974	4	4
OG0004975	1	0
OG0004976	1	0
OG0004977	1	0
OG0004978	3	0
OG0004979	1	1
OG0004980	0	0
OG0004981	5	3
OG0004982	1	0
OG0004983	1	1
OG0004984	1	0
OG0004985	0	0
OG0004986	0	0
OG0004987	3	2
OG0004988	8	7
OG0004989	4	3
OG0004990	5	3
OG0004991	6	5
OG0004992	2	2
OG0004993	4	4
OG0004994	14	14
OG0004995	14	14
OG0004996	14	14
OG0004997	7	7
OG0004998	14	14
OG0004999	14	14
OG0005000	14	14
OG0005001	5	5
OG0005002	12	12
OG0005003	3	1
OG0005004	9	9
OG0005005	11	10
OG0005006	4	3
OG0005007	14	14
OG0005008	4	4
OG0005009	7	6
OG0005010	2	0
OG0005011	3	1
OG0005012	14	14
OG0005013	14	14
OG0005014	14	14
OG0005015	14	14
OG0005016	14	14
OG0005017	14	14
OG0005018	14	14
OG0005019	14	14
OG0005020	14	14
OG0005021	14	14
OG0005022	14	14
OG0005023	14	14
OG0005024	5	3
OG0005025	14	14
OG0005026	14	14
OG0005027	14	14
OG0005028	10	10
OG0005029	10	9
OG0005030	7	3
OG0005031	11	11
OG0005032	13	13
OG0005033	14	14
OG0005034	14	14
OG0005035	6	6
OG0005036	9	5
OG0005037	8	4
OG0005038	5	3
OG0005039	7	6
OG0005040	3	3
OG0005041	7	3
OG0005042	8	7
OG0005043	7	7
OG0005044	14	14
OG0005045	14	14
OG0005046	14	14
OG0005047	14	14
OG0005048	0	0
OG0005049	3	1
OG0005050	0	0
OG0005051	2	2
OG0005052	1	1
OG0005053	3	2
OG0005054	2	0
OG0005055	0	0
OG0005056	0	0
OG0005057	0	0
OG0005058	0	0
OG0005059	12	12
OG0005060	1	0
OG0005061	1	1
OG0005062	3	2
OG0005063	3	3
OG0005064	3	2
OG0005065	3	1
OG0005066	2	0
OG0005067	1	0
OG0005068	1	1
OG0005069	1	1
OG0005070	1	1
OG0005071	1	1
OG0005072	0	0
OG0005073	3	2
OG0005074	5	5
OG0005075	2	1
OG0005076	0	0
OG0005077	0	0
OG0005078	4	2
OG0005079	1	1
OG0005080	0	0
OG0005081	1	0
OG0005082	2	2
OG0005083	2	0
OG0005084	0	0
OG0005085	2	1
OG0005086	3	0
OG0005087	0	0
OG0005088	0	0
OG0005089	1	1
OG0005090	1	1
OG0005091	1	0
OG0005092	1	1
OG0005093	0	0
OG0005094	1	0
OG0005095	1	0
OG0005096	1	0
OG0005097	4	3
OG0005098	0	0
OG0005099	1	0
OG0005100	1	1
OG0005101	3	1
OG0005102	2	1
OG0005103	0	0
OG0005104	4	4
OG0005105	1	1
OG0005106	1	1
OG0005107	0	0
OG0005108	0	0
OG0005109	2	2
OG0005110	0	0
OG0005111	2	2
OG0005112	0	0
OG0005113	1	1
OG0005114	1	1
OG0005115	0	0
OG0005116	0	0
OG0005117	1	1
OG0005118	0	0
OG0005119	0	0
OG0005120	1	1
OG0005121	0	0
OG0005122	5	3
OG0005123	0	0
OG0005124	1	1
OG0005125	2	0
OG0005126	0	0
OG0005127	1	0
OG0005128	0	0
OG0005129	0	0
OG0005130	1	1
OG0005131	1	1
OG0005132	0	0
OG0005133	1	1
OG0005134	1	0
OG0005135	0	0
OG0005136	1	1
OG0005137	1	0
OG0005138	2	1
OG0005139	0	0
OG0005140	3	1
OG0005141	1	1
OG0005142	1	0
OG0005143	1	1
OG0005144	1	1
OG0005145	3	0
OG0005146	0	0
OG0005147	1	1
OG0005148	1	1
OG0005149	0	0
OG0005150	1	1
OG0005151	0	0
OG0005152	1	0
OG0005153	0	0
OG0005154	0	0
OG0005155	3	2
OG0005156	1	1
OG0005157	1	0
OG0005158	0	0
OG0005159	2	1
OG0005160	0	0
OG0005161	1	1
OG0005162	4	2
OG0005163	1	1
OG0005164	1	0
OG0005165	0	0
OG0005166	2	1
OG0005167	2	0
OG0005168	3	0
OG0005169	0	0
OG0005170	0	0
OG0005171	1	0
OG0005172	0	0
OG0005173	3	1
OG0005174	0	0
OG0005175	2	1
OG0005176	5	2
OG0005177	0	0
OG0005178	0	0
OG0005179	1	0
OG0005180	0	0
OG0005181	2	0
OG0005182	1	1
OG0005183	2	2
OG0005184	0	0
OG0005185	0	0
OG0005186	0	0
OG0005187	0	0
OG0005188	5	4
OG0005189	2	1
OG0005190	2	1
OG0005191	0	0
OG0005192	1	1
OG0005193	0	0
OG0005194	1	1
OG0005195	1	1
OG0005196	0	0
OG0005197	3	2
OG0005198	0	0
OG0005199	0	0
OG0005200	0	0
OG0005201	0	0
OG0005202	1	1
OG0005203	1	1
OG0005204	1	1
OG0005205	5	4
OG0005206	3	0
OG0005207	2	2
OG0005208	0	0
OG0005209	1	0
OG0005210	1	1
OG0005211	0	0
OG0005212	1	1
OG0005213	0	0
OG0005214	3	2
OG0005215	0	0
OG0005216	1	0
OG0005217	3	0
OG0005218	0	0
OG0005219	2	0
OG0005220	3	3
OG0005221	2	0
OG0005222	2	2
OG0005223	2	1
OG0005224	0	0
OG0005225	3	2
OG0005226	1	1
OG0005227	2	1
OG0005228	4	3
OG0005229	3	1
OG0005230	1	0
OG0005231	1	1
OG0005232	1	1
OG0005233	0	0
OG0005234	0	0
OG0005235	2	1
OG0005236	0	0
OG0005237	0	0
OG0005238	3	2
OG0005239	1	0
OG0005240	2	1
OG0005241	1	1
OG0005242	0	0
OG0005243	2	2
OG0005244	1	0
OG0005245	0	0
OG0005246	0	0
OG0005247	2	2
OG0005248	1	1
OG0005249	1	1
OG0005250	1	1
OG0005251	1	1
OG0005252	2	2
OG0005253	2	1
OG0005254	1	1
OG0005255	2	0
OG0005256	4	2
OG0005257	0	0
OG0005258	1	0
OG0005259	2	2
OG0005260	3	0
OG0005261	2	1
OG0005262	1	0
OG0005263	3	2
OG0005264	0	0
OG0005265	1	1
OG0005266	1	1
OG0005267	0	0
OG0005268	3	2
OG0005269	2	0
OG0005270	1	1
OG0005271	1	0
OG0005272	0	0
OG0005273	3	1
OG0005274	3	1
OG0005275	2	0
OG0005276	2	0
OG0005277	2	2
OG0005278	1	1
OG0005279	4	2
OG0005280	0	0
OG0005281	1	1
OG0005282	1	1
OG0005283	3	2
OG0005284	0	0
OG0005285	0	0
OG0005286	2	2
OG0005287	2	0
OG0005288	0	0
OG0005289	0	0
OG0005290	3	3
OG0005291	0	0
OG0005292	2	0
OG0005293	1	0
OG0005294	3	3
OG0005295	1	1
OG0005296	1	1
OG0005297	1	1
OG0005298	1	1
OG0005299	4	1
OG0005300	1	1
OG0005301	0	0
OG0005302	0	0
OG0005303	2	2
OG0005304	3	1
OG0005305	2	0
OG0005306	1	1
OG0005307	0	0
OG0005308	0	0
OG0005309	1	1
OG0005310	0	0
OG0005311	0	0
OG0005312	0	0
OG0005313	1	1
OG0005314	1	1
OG0005315	2	1
OG0005316	0	0
OG0005317	1	1
OG0005318	1	1
OG0005319	1	1
OG0005320	1	1
OG0005321	0	0
OG0005322	0	0
OG0005323	0	0
OG0005324	0	0
OG0005325	2	2
OG0005326	1	0
OG0005327	1	0
OG0005328	2	2
OG0005329	1	1
OG0005330	2	2
OG0005331	2	2
OG0005332	1	0
OG0005333	6	6
OG0005334	4	3
OG0005335	3	3
OG0005336	0	0
OG0005337	0	0
OG0005338	1	0
OG0005339	3	1
OG0005340	2	2
OG0005341	0	0
OG0005342	0	0
OG0005343	1	1
OG0005344	1	0
OG0005345	9	9
OG0005346	1	0
OG0005347	2	2
OG0005348	1	1
OG0005349	0	0
OG0005350	1	0
OG0005351	1	1
OG0005352	0	0
OG0005353	0	0
OG0005354	0	0
OG0005355	2	0
OG0005356	1	0
OG0005357	2	2
OG0005358	0	0
OG0005359	0	0
OG0005360	1	1
OG0005361	5	5
OG0005362	0	0
OG0005363	0	0
OG0005364	0	0
OG0005365	0	0
OG0005366	1	0
OG0005367	1	1
OG0005368	4	1
OG0005369	0	0
OG0005370	6	6
OG0005371	0	0
OG0005372	1	1
OG0005373	3	2
OG0005374	1	1
OG0005375	1	1
OG0005376	0	0
OG0005377	1	1
OG0005378	2	2
OG0005379	0	0
OG0005380	0	0
OG0005381	2	1
OG0005382	2	2
OG0005383	0	0
OG0005384	1	1
OG0005385	0	0
OG0005386	0	0
OG0005387	3	2
OG0005388	1	1
OG0005389	1	0
OG0005390	0	0
OG0005391	0	0
OG0005392	4	4
OG0005393	8	8
OG0005394	0	0
OG0005395	0	0
OG0005396	0	0
OG0005397	1	0
OG0005398	4	3
OG0005399	3	3
OG0005400	0	0
OG0005401	3	2
OG0005402	3	2
OG0005403	0	0
OG0005404	2	0
OG0005405	1	0
OG0005406	13	13
OG0005407	1	1
OG0005408	2	2
OG0005409	0	0
OG0005410	1	0
OG0005411	0	0
OG0005412	2	1
OG0005413	0	0
OG0005414	0	0
OG0005415	1	1
OG0005416	0	0
OG0005417	0	0
OG0005418	0	0
OG0005419	1	1
OG0005420	0	0
OG0005421	1	1
OG0005422	0	0
OG0005423	5	5
OG0005424	1	0
OG0005425	0	0
OG0005426	1	0
OG0005427	1	1
OG0005428	4	3
OG0005429	2	1
OG0005430	0	0
OG0005431	8	6
OG0005432	1	0
OG0005433	5	4
OG0005434	1	0
OG0005435	3	2
OG0005436	6	3
OG0005437	3	1
OG0005438	4	2
OG0005439	4	3
OG0005440	2	1
OG0005441	2	2
OG0005442	7	7
OG0005443	3	3
OG0005444	1	0
OG0005445	0	0
OG0005446	13	13
OG0005447	2	1
OG0005448	12	12
OG0005449	4	4
OG0005450	13	13
OG0005451	13	13
OG0005452	2	2
OG0005453	8	7
OG0005454	5	3
OG0005455	12	12
OG0005456	4	3
OG0005457	13	13
OG0005458	2	2
OG0005459	8	8
OG0005460	4	4
OG0005461	4	1
OG0005462	6	6
OG0005463	3	3
OG0005464	2	2
OG0005465	10	10
OG0005466	5	4
OG0005467	13	13
OG0005468	13	13
OG0005469	13	13
OG0005470	13	13
OG0005471	13	13
OG0005472	13	13
OG0005473	13	13
OG0005474	13	13
OG0005475	13	13
OG0005476	13	13
OG0005477	13	13
OG0005478	13	13
OG0005479	10	10
OG0005480	13	13
OG0005481	10	10
OG0005482	4	2
OG0005483	7	6
OG0005484	11	11
OG0005485	8	8
OG0005486	12	12
OG0005487	12	12
OG0005488	13	13
OG0005489	13	13
OG0005490	5	3
OG0005491	7	4
OG0005492	9	8
OG0005493	5	1
OG0005494	6	5
OG0005495	7	7
OG0005496	7	4
OG0005497	6	3
OG0005498	5	5
OG0005499	7	6
OG0005500	6	5
OG0005501	5	2
OG0005502	5	5
OG0005503	5	2
OG0005504	13	13
OG0005505	13	13
OG0005506	13	13
OG0005507	13	13
OG0005508	13	13
OG0005509	13	13
OG0005510	13	13
OG0005511	13	13
OG0005512	0	0
OG0005513	12	12
OG0005514	1	1
OG0005515	1	1
OG0005516	0	0
OG0005517	0	0
OG0005518	0	0
OG0005519	1	1
OG0005520	1	1
OG0005521	0	0
OG0005522	0	0
OG0005523	0	0
OG0005524	1	1
OG0005525	2	0
OG0005526	0	0
OG0005527	1	0
OG0005528	0	0
OG0005529	2	2
OG0005530	0	0
OG0005531	1	1
OG0005532	0	0
OG0005533	0	0
OG0005534	0	0
OG0005535	1	1
OG0005536	1	0
OG0005537	2	2
OG0005538	1	1
OG0005539	2	2
OG0005540	0	0
OG0005541	1	0
OG0005542	0	0
OG0005543	3	1
OG0005544	0	0
OG0005545	0	0
OG0005546	2	2
OG0005547	3	2
OG0005548	3	0
OG0005549	1	1
OG0005550	0	0
OG0005551	3	2
OG0005552	2	0
OG0005553	1	1
OG0005554	0	0
OG0005555	1	1
OG0005556	4	4
OG0005557	1	1
OG0005558	1	1
OG0005559	1	0
OG0005560	3	1
OG0005561	0	0
OG0005562	2	2
OG0005563	2	2
OG0005564	2	1
OG0005565	1	0
OG0005566	0	0
OG0005567	1	1
OG0005568	1	0
OG0005569	1	0
OG0005570	1	1
OG0005571	0	0
OG0005572	8	8
OG0005573	1	1
OG0005574	1	1
OG0005575	0	0
OG0005576	1	1
OG0005577	2	2
OG0005578	0	0
OG0005579	0	0
OG0005580	1	0
OG0005581	1	0
OG0005582	2	1
